trade_date,symbol,open,high,low,close,pre_close,volume,amount,turnover,pct_chg,adjustment_mode,trading_status,is_st,pe_ttm,pb,benchmark_symbol,benchmark_return_1d,benchmark_return_5d,benchmark_return_20d,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,source_provider,source_provider_priority,crosscheck_provider,crosscheck_status,source_warning_codes,panel_contract_status,universe_mode,non_actionable_disclaimer
2025-11-21,000725.SZ,3.88,3.89,3.82,3.83,3.9,525728669,2027238704.42,1.4323,-1.7949,baostock_adjustflag_3_unadjusted,trading,false,21.66222,1.071052,000300.SH,-0.0012483812,0.0164033311,0.0257253243,-0.0026109661,0.0078328982,0.0678851175,-0.0013625849,-0.0085704329,0.0421597932,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-24,000725.SZ,3.84,3.85,3.79,3.82,3.83,475287261,1815626624.72,1.2948,-0.2611,baostock_adjustflag_3_unadjusted,trading,false,21.605661,1.068256,000300.SH,0.0095225820,0.0288750944,0.0367747172,0.0078534031,0.0209424084,0.0575916230,-0.0016691789,-0.0079326860,0.0208169058,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-25,000725.SZ,3.83,3.87,3.82,3.85,3.82,357615839,1378973129.93,0.9743,0.7853,baostock_adjustflag_3_unadjusted,trading,false,21.775339,1.076645,000300.SH,0.0060619926,0.0142370241,0.0290239764,0.0025974026,0.0077922078,0.0493506494,-0.0034645900,-0.0064448163,0.0203266730,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-26,000725.SZ,3.86,3.88,3.85,3.86,3.85,276576130,1068537511.54,0.7535,0.2597,baostock_adjustflag_3_unadjusted,trading,false,21.831898,1.079442,000300.SH,-0.0004920284,0.0029712733,0.0257730748,-0.0051813472,0.0440414508,0.0518134715,-0.0046893188,0.0410701775,0.0260403967,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-27,000725.SZ,3.86,3.87,3.83,3.84,3.86,247769757,953888295.63,0.675,-0.5181,baostock_adjustflag_3_unadjusted,trading,false,21.718779,1.073849,000300.SH,0.0024934432,0.0069016436,0.0281554068,0.0052083333,0.0546875000,0.0572916667,0.0027148902,0.0477858564,0.0291362598,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-11-28,000725.SZ,3.84,3.86,3.82,3.86,3.84,235344996,904344536.12,0.6412,0.5208,baostock_adjustflag_3_unadjusted,trading,false,21.831898,1.079442,000300.SH,0.0110067870,0.0127854046,0.0288465124,0.0103626943,0.1036269430,0.0466321244,-0.0006440927,0.0908415384,0.0177856119,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-01,000725.SZ,3.86,3.91,3.85,3.9,3.86,365525297,1419026262.43,0.9958,1.0363,baostock_adjustflag_3_unadjusted,trading,false,22.058135,1.090628,000300.SH,-0.0048401551,0.0098916295,0.0137412210,-0.0051282051,0.0794871795,0.0589743590,-0.0002880501,0.0695955500,0.0452331380,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-02,000725.SZ,3.9,3.91,3.87,3.88,3.9,314216127,1221233044,0.856,-0.5128,baostock_adjustflag_3_unadjusted,trading,false,21.945017,1.085035,000300.SH,-0.0051129532,0.0096366435,0.0212867754,0.0386597938,0.0747422680,0.0747422680,0.0437727470,0.0651056245,0.0534554926,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-03,000725.SZ,3.89,4.08,3.88,4.03,3.88,1300730182,5204396132.33,3.5436,3.866,baostock_adjustflag_3_unadjusted,trading,false,22.793407,1.126982,000300.SH,0.0034247702,0.0134138265,0.0218251687,0.0049627792,0.0372208437,0.0446650124,0.0015380090,0.0238070171,0.0228398437,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-04,000725.SZ,4.02,4.08,4.01,4.05,4.03,794771447,3219445781.42,2.1652,0.4963,baostock_adjustflag_3_unadjusted,trading,false,22.906525,1.132575,000300.SH,0.0083514452,0.0012357457,0.0376502365,0.0518518519,0.0148148148,0.0444444444,0.0435004067,0.0135790691,0.0067942080,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-05,000725.SZ,4.05,4.26,4.04,4.26,4.05,1900140269,7914360386.24,5.1766,5.1852,baostock_adjustflag_3_unadjusted,trading,false,24.094271,1.191301,000300.SH,0.0081180938,-0.0007823691,0.0449679017,-0.0117370892,-0.0281690141,0.0563380282,-0.0198551831,-0.0273866450,0.0113701265,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-08,000725.SZ,4.26,4.35,4.2,4.21,4.26,1189101605,5049918351.53,3.2395,-1.1737,baostock_adjustflag_3_unadjusted,trading,false,23.811474,1.177318,000300.SH,-0.0050914215,-0.0150797495,0.0335178556,-0.0095011876,-0.0190023753,0.0356294537,-0.0044097662,-0.0039226258,0.0021115981,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-09,000725.SZ,4.2,4.23,4.15,4.17,4.21,752810284,3147923504.93,2.0509,-0.9501,baostock_adjustflag_3_unadjusted,trading,false,23.585237,1.166133,000300.SH,-0.0013909503,-0.0218929564,0.0303226690,0.0023980815,-0.0071942446,0.0431654676,0.0037890318,0.0146987118,0.0128427986,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-10,000725.SZ,4.17,4.24,4.15,4.18,4.17,694559486,2901766001.71,1.8922,0.2398,baostock_adjustflag_3_unadjusted,trading,false,23.641796,1.168929,000300.SH,-0.0086332733,-0.0026029507,0.0363896090,-0.0167464115,-0.0023923445,0.0550239234,-0.0081131382,0.0002106062,0.0186343145,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-11,000725.SZ,4.18,4.19,4.1,4.11,4.18,555365632,2295224944.97,1.513,-1.6746,baostock_adjustflag_3_unadjusted,trading,false,23.245881,1.149354,000300.SH,0.0063189878,0.0001335183,0.0522234291,0.0072992701,0.0000000000,0.0851581509,0.0009802823,-0.0001335183,0.0329347218,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-12,000725.SZ,4.12,4.16,4.09,4.14,4.11,700057824,2891234201.2,1.9072,0.7299,baostock_adjustflag_3_unadjusted,trading,false,23.415559,1.157743,000300.SH,-0.0063066395,-0.0027880461,0.0393111473,-0.0024154589,-0.0120772947,0.0772946860,0.0038911805,-0.0092892485,0.0379835387,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-15,000725.SZ,4.11,4.18,4.1,4.13,4.14,729757200,3022341195.72,1.9881,-0.2415,baostock_adjustflag_3_unadjusted,trading,false,23.359,1.154947,000300.SH,-0.0119737228,0.0130850440,0.0417110092,0.0024213075,-0.0217917676,0.1138014528,0.0143950303,-0.0348768115,0.0720904436,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-16,000725.SZ,4.14,4.18,4.11,4.14,4.13,769381768,3191279290.1,2.0961,0.2421,baostock_adjustflag_3_unadjusted,trading,false,23.415559,1.157743,000300.SH,0.0183033913,0.0273881284,0.0564472982,0.0072463768,-0.0241545894,0.0942028986,-0.0110570145,-0.0515427177,0.0377556004,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-17,000725.SZ,4.14,4.19,4.13,4.17,4.14,709016991,2949819938.14,1.9316,0.7246,baostock_adjustflag_3_unadjusted,trading,false,23.585237,1.166133,000300.SH,-0.0059133492,0.0118308032,0.0331881984,-0.0143884892,-0.0263788969,0.0695443645,-0.0084751400,-0.0382097001,0.0363561661,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-18,000725.SZ,4.15,4.16,4.07,4.11,4.17,622387960,2554903593.31,1.6956,-1.4388,baostock_adjustflag_3_unadjusted,trading,false,23.245881,1.149354,000300.SH,0.0033793545,0.0197116600,0.0399014442,-0.0048661800,-0.0121654501,0.0973236010,-0.0082455345,-0.0318771102,0.0574221567,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-19,000725.SZ,4.12,4.13,4.09,4.09,4.11,430793425,1769824923.43,1.1736,-0.4866,baostock_adjustflag_3_unadjusted,trading,false,23.132763,1.143761,000300.SH,0.0095104436,0.0194961532,0.0329891035,-0.0122249389,-0.0122249389,0.0880195599,-0.0217353824,-0.0317210921,0.0550304564,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-22,000725.SZ,4.09,4.1,4.03,4.04,4.09,690822400,2803120678.67,1.882,-1.2225,baostock_adjustflag_3_unadjusted,trading,false,22.849966,1.129778,000300.SH,0.0019755732,0.0060171001,0.0241662616,0.0000000000,0.0222772277,0.1039603960,-0.0019755732,0.0162601277,0.0797941344,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-23,000725.SZ,4.05,4.06,4.02,4.04,4.04,519673375,2097091502.2,1.4158,0,baostock_adjustflag_3_unadjusted,trading,false,22.849966,1.129778,000300.SH,0.0028836327,0.0066110058,0.0222854200,0.0049504950,0.0321782178,0.0891089109,0.0020668623,0.0255672120,0.0668234909,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-24,000725.SZ,4.03,4.07,4,4.06,4.04,523862162,2114407389.93,1.4272,0.495,baostock_adjustflag_3_unadjusted,trading,false,22.963085,1.135371,000300.SH,0.0018293036,-0.0008888753,0.0147684796,0.0000000000,0.0369458128,0.0960591133,-0.0018293036,0.0378346881,0.0812906337,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-25,000725.SZ,4.05,4.08,4.05,4.06,4.06,354381001,1440968281.05,0.9655,0,baostock_adjustflag_3_unadjusted,trading,false,22.963085,1.135371,000300.SH,0.0031672993,0.0162001985,0.0138778254,-0.0049261084,0.0418719212,0.1009852217,-0.0080934077,0.0256717227,0.0871073962,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-26,000725.SZ,4.06,4.07,4.03,4.04,4.06,374638452,1517451545,1.0206,-0.4926,baostock_adjustflag_3_unadjusted,trading,false,22.849966,1.129778,000300.SH,-0.0038365856,0.0286551262,0.0104035437,0.0222772277,0.1138613861,0.1287128713,0.0261138133,0.0852062599,0.1183093276,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-29,000725.SZ,4.05,4.2,4.04,4.13,4.04,922285357,3810078209.31,2.5126,2.2277,baostock_adjustflag_3_unadjusted,trading,false,23.359,1.154947,000300.SH,0.0025670931,0.0295931641,0.0169461079,0.0096852300,0.0556900726,0.0968523002,0.0071181369,0.0260969085,0.0799061924,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-30,000725.SZ,4.12,4.2,4.11,4.17,4.13,610001837,2542195064.93,1.6619,0.9685,baostock_adjustflag_3_unadjusted,trading,false,23.585237,1.166133,000300.SH,-0.0045884771,0.0185694619,0.0220558342,0.0095923261,0.0431654676,0.0671462830,0.0141808032,0.0245960058,0.0450904488,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2025-12-31,000725.SZ,4.17,4.27,4.15,4.21,4.17,817879846,3445261536.7,2.2282,0.9592,baostock_adjustflag_3_unadjusted,trading,false,23.811474,1.177318,000300.SH,0.0189648698,0.0278583770,0.0165014251,0.0047505938,0.0475059382,0.0380047506,-0.0142142760,0.0196475613,0.0215033255,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-05,000725.SZ,4.22,4.27,4.19,4.23,4.21,850761574,3594432718.79,2.3178,0.4751,baostock_adjustflag_3_unadjusted,trading,false,23.924593,1.182911,000300.SH,0.0154624909,0.0152975180,-0.0236905096,0.0638297872,0.0543735225,0.0023640662,0.0483672963,0.0390760044,0.0260545758,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-01-06,000725.SZ,4.24,4.54,4.23,4.5,4.23,2103770763,9305295622.99,5.7314,6.383,baostock_adjustflag_3_unadjusted,trading,false,25.451695,1.258416,000300.SH,-0.0029281771,-0.0061914623,-0.0272583483,-0.0311111111,-0.0088888889,-0.0422222222,-0.0281829340,-0.0026974266,-0.0149638740,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
