trade_date,board_id,board_name,board_type,classification_system,open,high,low,close,volume,amount,turnover,constituent_count,positive_constituent_share,negative_constituent_share,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-02-10,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,0.0024533181,-0.0139625471,0.0078037624,market_breadth_proxy,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-10,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,0.0024533181,-0.0139625471,0.0078037624,industry_indices,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-10,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.1348760000,50,0.4000000000,0.6000000000,0.0024533181,-0.0139625471,0.0078037624,market_turnover_proxy,baostock,2026-02-10,2026-02-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-11,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,0.0027696018,-0.0276988603,0.0077942517,market_breadth_proxy,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-11,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4000000000,0.6000000000,0.0027696018,-0.0276988603,0.0077942517,industry_indices,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-11,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.1735940000,50,0.4000000000,0.6000000000,0.0027696018,-0.0276988603,0.0077942517,market_turnover_proxy,baostock,2026-02-11,2026-02-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-12,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0018923514,-0.0323249452,0.0082053698,market_breadth_proxy,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-12,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6200000000,-0.0018923514,-0.0323249452,0.0082053698,industry_indices,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-12,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.2174720000,50,0.3800000000,0.6200000000,-0.0018923514,-0.0323249452,0.0082053698,market_turnover_proxy,baostock,2026-02-12,2026-02-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-13,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1800000000,0.8000000000,0.0146474805,-0.0520144641,0.0085378659,market_breadth_proxy,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-13,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1800000000,0.8000000000,0.0146474805,-0.0520144641,0.0085378659,industry_indices,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-13,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.1874140000,50,0.1800000000,0.8000000000,0.0146474805,-0.0520144641,0.0085378659,market_turnover_proxy,baostock,2026-02-13,2026-02-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-24,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6200000000,0.3600000000,-0.0109712835,-0.0494571267,0.0086128279,market_breadth_proxy,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-24,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6200000000,0.3600000000,-0.0109712835,-0.0494571267,0.0086128279,industry_indices,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-24,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4594600000,50,0.6200000000,0.3600000000,-0.0109712835,-0.0494571267,0.0086128279,market_turnover_proxy,baostock,2026-02-24,2026-02-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-25,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6800000000,0.3200000000,-0.0281385797,-0.0418971674,0.0086234292,market_breadth_proxy,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-25,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6800000000,0.3200000000,-0.0281385797,-0.0418971674,0.0086234292,industry_indices,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-25,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5662260000,50,0.6800000000,0.3200000000,-0.0281385797,-0.0418971674,0.0086234292,market_turnover_proxy,baostock,2026-02-25,2026-02-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-26,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0167514094,-0.0527493657,0.0086572336,market_breadth_proxy,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-26,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0167514094,-0.0527493657,0.0086572336,industry_indices,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-26,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5894860000,50,0.3200000000,0.6800000000,-0.0167514094,-0.0527493657,0.0086572336,market_turnover_proxy,baostock,2026-02-26,2026-02-26,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-27,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4600000000,-0.0106583875,-0.0441716614,0.0086361000,market_breadth_proxy,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-27,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.5200000000,0.4600000000,-0.0106583875,-0.0441716614,0.0086361000,industry_indices,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-02-27,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4098500000,50,0.5200000000,0.4600000000,-0.0106583875,-0.0441716614,0.0086361000,market_turnover_proxy,baostock,2026-02-27,2026-02-27,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-02,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1600000000,0.8400000000,-0.0239419813,-0.0500603468,0.0092858123,market_breadth_proxy,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-02,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1600000000,0.8400000000,-0.0239419813,-0.0500603468,0.0092858123,industry_indices,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-02,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7292800000,50,0.1600000000,0.8400000000,-0.0239419813,-0.0500603468,0.0092858123,market_turnover_proxy,baostock,2026-03-02,2026-03-02,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-03,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1400000000,0.8400000000,0.0040507776,-0.0442120896,0.0095862115,market_breadth_proxy,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-03,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1400000000,0.8400000000,0.0040507776,-0.0442120896,0.0095862115,industry_indices,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-03,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9183380000,50,0.1400000000,0.8400000000,0.0040507776,-0.0442120896,0.0095862115,market_turnover_proxy,baostock,2026-03-03,2026-03-03,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-04,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.7800000000,0.0221332841,-0.0166335309,0.0098478527,market_breadth_proxy,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-04,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2000000000,0.7800000000,0.0221332841,-0.0166335309,0.0098478527,industry_indices,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-04,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4060240000,50,0.2000000000,0.7800000000,0.0221332841,-0.0166335309,0.0098478527,market_turnover_proxy,baostock,2026-03-04,2026-03-04,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-05,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7600000000,0.2200000000,0.0085780209,-0.0363143677,0.0096986884,market_breadth_proxy,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-05,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7600000000,0.2200000000,0.0085780209,-0.0363143677,0.0096986884,industry_indices,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-05,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4107020000,50,0.7600000000,0.2200000000,0.0085780209,-0.0363143677,0.0096986884,market_turnover_proxy,baostock,2026-03-05,2026-03-05,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-06,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7400000000,0.2600000000,0.0018669915,-0.0471307746,0.0096828290,market_breadth_proxy,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-06,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.7400000000,0.2600000000,0.0018669915,-0.0471307746,0.0096828290,industry_indices,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-06,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.2560660000,50,0.7400000000,0.2600000000,0.0018669915,-0.0471307746,0.0096828290,market_turnover_proxy,baostock,2026-03-06,2026-03-06,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-09,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.7400000000,0.0121556810,-0.0378811832,0.0089176652,market_breadth_proxy,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-09,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.2600000000,0.7400000000,0.0121556810,-0.0378811832,0.0089176652,industry_indices,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-09,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.6897980000,50,0.2600000000,0.7400000000,0.0121556810,-0.0378811832,0.0089176652,market_turnover_proxy,baostock,2026-03-09,2026-03-09,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-10,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1400000000,-0.0079826623,-0.0169421028,0.0086597784,market_breadth_proxy,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-10,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8600000000,0.1400000000,-0.0079826623,-0.0169421028,0.0086597784,industry_indices,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-10,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.2831100000,50,0.8600000000,0.1400000000,-0.0079826623,-0.0169421028,0.0086597784,market_turnover_proxy,baostock,2026-03-10,2026-03-10,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-11,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6600000000,0.3000000000,-0.0098126348,-0.0293915019,0.0085128465,market_breadth_proxy,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-11,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.6600000000,0.3000000000,-0.0098126348,-0.0293915019,0.0085128465,industry_indices,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-11,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4616680000,50,0.6600000000,0.3000000000,-0.0098126348,-0.0293915019,0.0085128465,market_turnover_proxy,baostock,2026-03-11,2026-03-11,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-12,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4400000000,0.5400000000,-0.0222523014,-0.0108787085,0.0084520808,market_breadth_proxy,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-12,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4400000000,0.5400000000,-0.0222523014,-0.0108787085,0.0084520808,industry_indices,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-12,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5724760000,50,0.4400000000,0.5400000000,-0.0222523014,-0.0108787085,0.0084520808,market_turnover_proxy,baostock,2026-03-12,2026-03-12,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-13,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.6000000000,-0.0218717151,-0.0049228338,0.0083480602,market_breadth_proxy,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-13,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3600000000,0.6000000000,-0.0218717151,-0.0049228338,0.0083480602,industry_indices,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-13,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5014960000,50,0.3600000000,0.6000000000,-0.0218717151,-0.0049228338,0.0083480602,market_turnover_proxy,baostock,2026-03-13,2026-03-13,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-16,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4600000000,0.5200000000,-0.0542778106,0.0063628864,0.0076521856,market_breadth_proxy,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-16,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.4600000000,0.5200000000,-0.0542778106,0.0063628864,0.0076521856,industry_indices,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-16,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4879920000,50,0.4600000000,0.5200000000,-0.0542778106,0.0063628864,0.0076521856,market_turnover_proxy,baostock,2026-03-16,2026-03-16,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-17,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6600000000,-0.0350876406,0.0103089653,0.0077308769,market_breadth_proxy,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-17,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3400000000,0.6600000000,-0.0350876406,0.0103089653,0.0077308769,industry_indices,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-17,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5386820000,50,0.3400000000,0.6600000000,-0.0350876406,0.0103089653,0.0077308769,market_turnover_proxy,baostock,2026-03-17,2026-03-17,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-18,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6000000000,-0.0259463666,0.0168032878,0.0084315567,market_breadth_proxy,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-18,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3800000000,0.6000000000,-0.0259463666,0.0168032878,0.0084315567,industry_indices,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-18,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.3237240000,50,0.3800000000,0.6000000000,-0.0259463666,0.0168032878,0.0084315567,market_turnover_proxy,baostock,2026-03-18,2026-03-18,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-19,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1200000000,0.8800000000,-0.0230658975,0.0317286784,0.0084223155,market_breadth_proxy,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-19,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.1200000000,0.8800000000,-0.0230658975,0.0317286784,0.0084223155,industry_indices,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-19,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4851520000,50,0.1200000000,0.8800000000,-0.0230658975,0.0317286784,0.0084223155,market_turnover_proxy,baostock,2026-03-19,2026-03-19,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-20,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0141116373,0.0416954792,0.0105865371,market_breadth_proxy,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-20,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.3200000000,0.6800000000,-0.0141116373,0.0416954792,0.0105865371,industry_indices,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-20,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.7300920000,50,0.3200000000,0.6800000000,-0.0141116373,0.0416954792,0.0105865371,market_turnover_proxy,baostock,2026-03-20,2026-03-20,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-23,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.0600000000,0.9400000000,0.0167390105,0.0792213965,0.0107654560,market_breadth_proxy,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-23,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.0600000000,0.9400000000,0.0167390105,0.0792213965,0.0107654560,industry_indices,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-23,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.9379160000,50,0.0600000000,0.9400000000,0.0167390105,0.0792213965,0.0107654560,market_turnover_proxy,baostock,2026-03-23,2026-03-23,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-24,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8800000000,0.1200000000,-0.0055138839,0.0726088841,0.0112130679,market_breadth_proxy,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-24,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8800000000,0.1200000000,-0.0055138839,0.0726088841,0.0112130679,industry_indices,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-24,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.5524680000,50,0.8800000000,0.1200000000,-0.0055138839,0.0726088841,0.0112130679,market_turnover_proxy,baostock,2026-03-24,2026-03-24,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-25,market_breadth_proxy,Market breadth derived proxy,derived_market_breadth,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8200000000,0.1800000000,-0.0025121513,0.0548459695,0.0114721367,market_breadth_proxy,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-25,market_dispersion_proxy,Market dispersion derived proxy,derived_market_dispersion,committed_provider02b_cross_section_proxy,,,,,,,,50,0.8200000000,0.1800000000,-0.0025121513,0.0548459695,0.0114721367,industry_indices,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
2026-03-25,market_liquidity_proxy,Market liquidity derived proxy,derived_market_liquidity,committed_provider02b_cross_section_proxy,,,,,,,1.4811080000,50,0.8200000000,0.1800000000,-0.0025121513,0.0548459695,0.0114721367,market_turnover_proxy,baostock,2026-03-25,2026-03-25,passed_current_or_past_only,derived_from_committed_provider02b_and_regime01,research_only_not_recommendation_or_position_output
