trade_date,index_id,index_name,open,high,low,close,volume,amount,turnover,trailing_return_5d,trailing_return_20d,trailing_volatility_20d,trailing_drawdown_20d,source_id,source_provider,provider_timestamp,pit_available_date,no_lookahead_status,data_status,non_actionable_disclaimer
2026-04-29,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0294136381,0.0070491383,0.0100043995,,szse_indices,baostock,2026-04-29,2026-04-29,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-30,000300.SH,CSI 300,,,,,,,,0.0292761837,0.0223102461,0.0097976172,,csi_indices,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-30,000001.SH,SSE Composite proxy,,,,,,,,0.0292761837,0.0223102461,0.0097976172,,sse_indices,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-04-30,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0292761837,0.0223102461,0.0097976172,,szse_indices,baostock,2026-04-30,2026-04-30,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-06,000300.SH,CSI 300,,,,,,,,0.0248608126,0.0126542384,0.0093453397,,csi_indices,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-06,000001.SH,SSE Composite proxy,,,,,,,,0.0248608126,0.0126542384,0.0093453397,,sse_indices,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-06,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0248608126,0.0126542384,0.0093453397,,szse_indices,baostock,2026-05-06,2026-05-06,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-07,000300.SH,CSI 300,,,,,,,,0.0028746601,0.0008643182,0.0095833777,,csi_indices,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-07,000001.SH,SSE Composite proxy,,,,,,,,0.0028746601,0.0008643182,0.0095833777,,sse_indices,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-07,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0028746601,0.0008643182,0.0095833777,,szse_indices,baostock,2026-05-07,2026-05-07,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-08,000300.SH,CSI 300,,,,,,,,-0.0025286786,-0.0112876213,0.0072279843,,csi_indices,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-08,000001.SH,SSE Composite proxy,,,,,,,,-0.0025286786,-0.0112876213,0.0072279843,,sse_indices,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-08,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0025286786,-0.0112876213,0.0072279843,,szse_indices,baostock,2026-05-08,2026-05-08,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-11,000300.SH,CSI 300,,,,,,,,-0.0238927310,-0.0481035259,0.0069311949,,csi_indices,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-11,000001.SH,SSE Composite proxy,,,,,,,,-0.0238927310,-0.0481035259,0.0069311949,,sse_indices,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-11,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0238927310,-0.0481035259,0.0069311949,,szse_indices,baostock,2026-05-11,2026-05-11,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-12,000300.SH,CSI 300,,,,,,,,-0.0192324991,-0.0295542695,0.0065874313,,csi_indices,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-12,000001.SH,SSE Composite proxy,,,,,,,,-0.0192324991,-0.0295542695,0.0065874313,,sse_indices,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-12,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0192324991,-0.0295542695,0.0065874313,,szse_indices,baostock,2026-05-12,2026-05-12,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-13,000300.SH,CSI 300,,,,,,,,-0.0295381366,-0.0499662718,0.0079658733,,csi_indices,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-13,000001.SH,SSE Composite proxy,,,,,,,,-0.0295381366,-0.0499662718,0.0079658733,,sse_indices,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-13,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0295381366,-0.0499662718,0.0079658733,,szse_indices,baostock,2026-05-13,2026-05-13,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-14,000300.SH,CSI 300,,,,,,,,-0.0267569238,-0.0391049146,0.0082405965,,csi_indices,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-14,000001.SH,SSE Composite proxy,,,,,,,,-0.0267569238,-0.0391049146,0.0082405965,,sse_indices,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-14,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0267569238,-0.0391049146,0.0082405965,,szse_indices,baostock,2026-05-14,2026-05-14,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-15,000300.SH,CSI 300,,,,,,,,-0.0029831924,-0.0169298345,0.0083117538,,csi_indices,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-15,000001.SH,SSE Composite proxy,,,,,,,,-0.0029831924,-0.0169298345,0.0083117538,,sse_indices,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-15,399001.SZ,Shenzhen Component proxy,,,,,,,,-0.0029831924,-0.0169298345,0.0083117538,,szse_indices,baostock,2026-05-15,2026-05-15,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-18,000300.SH,CSI 300,,,,,,,,0.0182214272,0.0120386086,0.0080539664,,csi_indices,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-18,000001.SH,SSE Composite proxy,,,,,,,,0.0182214272,0.0120386086,0.0080539664,,sse_indices,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-18,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0182214272,0.0120386086,0.0080539664,,szse_indices,baostock,2026-05-18,2026-05-18,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-19,000300.SH,CSI 300,,,,,,,,0.0195690059,0.0064598711,0.0080361495,,csi_indices,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-19,000001.SH,SSE Composite proxy,,,,,,,,0.0195690059,0.0064598711,0.0080361495,,sse_indices,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-19,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0195690059,0.0064598711,0.0080361495,,szse_indices,baostock,2026-05-19,2026-05-19,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-20,000300.SH,CSI 300,,,,,,,,0.0118480632,0.0166339085,0.0086055191,,csi_indices,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-20,000001.SH,SSE Composite proxy,,,,,,,,0.0118480632,0.0166339085,0.0086055191,,sse_indices,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-20,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0118480632,0.0166339085,0.0086055191,,szse_indices,baostock,2026-05-20,2026-05-20,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-21,000300.SH,CSI 300,,,,,,,,0.0274122987,0.0331377307,0.0090328354,,csi_indices,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-21,000001.SH,SSE Composite proxy,,,,,,,,0.0274122987,0.0331377307,0.0090328354,,sse_indices,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
2026-05-21,399001.SZ,Shenzhen Component proxy,,,,,,,,0.0274122987,0.0331377307,0.0090328354,,szse_indices,baostock,2026-05-21,2026-05-21,passed_current_or_past_only,committed_regime_label_proxy_no_raw_index_ohlcv,research_only_not_recommendation_or_position_output
